 792.7211914  5.418994e+00
 795.2639160  5.323376e+00
 798.9116211  5.182982e+00
 802.2057495  5.073725e+00
 805.9382324  4.930865e+00
 808.7651367  4.818247e+00
 812.4120483  4.687277e+00
 815.1344604  4.597346e+00
 819.1202393  4.468483e+00
 821.6860962  4.389050e+00
 821.7069092  4.383742e+00
 824.5529785  4.297012e+00
 828.3673096  4.182088e+00
 831.9255981  4.086668e+00
 835.5568848  3.984251e+00
 839.2083740  3.878672e+00
 842.8457642  3.788582e+00
 845.2824707  3.724260e+00
 848.4294434  3.653456e+00
 851.3038330  3.590407e+00
 852.3600464  3.566507e+00
 856.3541870  3.481527e+00
 860.0657349  3.400066e+00
 863.8148804  3.324709e+00
 867.7930298  3.242811e+00
 871.5079956  3.170138e+00
 876.0530396  3.087027e+00
 878.2224731  3.053107e+00
 881.1879883  3.006580e+00
 884.3807373  2.954765e+00
 888.0759277  2.899589e+00
 890.7727051  2.855429e+00
 895.3218384  2.783909e+00
 898.3707886  2.733307e+00
 904.5261841  2.618800e+00
 906.6400146  2.588936e+00
 909.6733398  2.530122e+00
 913.8858643  2.480772e+00
 916.5523071  2.449416e+00
 920.1210938  2.421163e+00
 926.7496948  2.359863e+00
 927.6197510  2.355011e+00
 938.9609985  2.120968e+00
 938.9609985  2.125720e+00
 939.7465210  2.121723e+00
 943.5719604  2.103709e+00
 948.8750610  2.055612e+00
 950.9696655  2.030142e+00
 957.8021240  2.018809e+00
 964.1864624  1.990913e+00
 969.6055298  1.947210e+00
 973.2686768  1.887540e+00
 976.7047119  1.860599e+00
 981.9359131  1.819302e+00
 985.8560181  1.786037e+00
 988.4744263  1.774127e+00
 992.1837158  1.756630e+00
 996.2937012  1.741300e+00
 1000.0324097  1.736191e+00
 1007.2494507  1.727840e+00
 1011.9055786  1.696365e+00
 1016.9342651  1.649779e+00
 1021.0781250  1.622400e+00
 1026.6412354  1.604565e+00
 1036.7154541  1.633693e+00
 1040.3513184  1.648228e+00
 1043.1464844  1.670417e+00
 1048.0129395  1.743607e+00
 1050.0000000  1.784745e+00
 1060.0000000  1.784745e+00
 1070.0000000  1.784745e+00
 1080.0000000  1.784745e+00
 1090.0000000  1.784745e+00
